Order ID,Order Date,Customer Name,City,State,Area,Product Category,Sub-Category,Product Name,Quantity,Price Each,Discount,Revenue,Profit Margin,Profit,Total Revenue
ORD-104843,29-11-2023,Kevin Quinn,East Breannahaven,ID,Central,Technology,Phones,Smartphone,1,997.47,0,997.47,0.17,169.57,12444638.66
ORD-104844,16-10-2023,Kim Ellis,North Joshua,ND,East,Technology,Laptops,Laptop,2,860.05,0,1720.1,0.23,395.62,12446358.76
ORD-104845,11-12-2023,Seth Duke,Jesseland,VA,South,Office Supplies,Binders,Ring Binder,3,21.84,0.2,52.42,0.13,6.81,12446411.18
ORD-104846,02-05-2023,Rebecca Hughes,New Mark,AR,South,Office Supplies,Storage,Storage Box,6,44.34,0,266.04,0.14,37.25,12446677.22
ORD-104847,28-04-2024,Alfred Pham,South Donaldfurt,MT,East,Technology,Accessories,Wireless Mouse,9,33.48,0.05,286.25,0.18,51.52,12446963.47
ORD-104848,14-01-2024,Eric Ryan,North Kristina,,East,Office Supplies,Binders,Ring Binder,4,7.69,0,30.76,0.19,5.84,12446994.23
ORD-104849,25-11-2024,Eduardo Hansen,Brycefurt,KY,West,Furniture,Bookcases,Wooden Bookcase,1,277.97,0.05,264.07,0.13,34.33,12447258.3
ORD-104850,25-11-2023,Christopher Johnson,South Earlfurt,OK,South,Office Supplies,Storage,Storage Box,7,10.8,0.2,60.48,0.14,8.47,12447318.78
ORD-104851,24-01-2023,Jose Harrison,Lake Tina,UT,East,Furniture,Tables,Dining Table,5,672.37,0,3361.85,0.13,437.04,12450680.63
ORD-104852,27-02-2023,Leah Pham,Brandonfort,TX,South,Furniture,Bookcases,Wooden Bookcase,2,558.89,0,1117.78,0.23,257.09,12451798.41
ORD-104853,10-06-2023,Scott Dixon,Dixonshire,OH,Central,Office Supplies,Binders,Ring Binder,10,10.37,0.15,88.14,0.11,9.7,12451886.55
ORD-104854,13-03-2023,Andrew Boone,Jamesville,AR,South,Furniture,Bookcases,Wooden Bookcase,10,345.2,0,3452,0.18,621.36,12455338.55
ORD-104855,10-07-2023,Amy Martin,South Elizabethchester,AK,East,Office Supplies,Storage,Storage Box,7,42.3,0,296.1,0.1,29.61,12455634.65
ORD-104856,28-09-2023,Jeffrey Hutchinson,South Jeffreyview,CT,Central,Furniture,Tables,Dining Table,4,347.27,0.1,1250.17,0.25,312.54,12456884.82
ORD-104857,15-12-2023,Joy Sandoval,Mccannshire,NJ,East,Office Supplies,Binders,Ring Binder,4,6,0,24,0.08,,12456908.82
ORD-104858,11-03-2023,Steven Lara,Foxport,DC,East,Technology,Laptops,Laptop,8,2167.16,0.2,13869.82,0.26,3606.15,12470778.64
ORD-104859,09-06-2024,Vincent Dean,Robinsonside,WA,Central,Technology,Phones,Smartphone,8,814.98,0,6519.84,0.26,1695.16,12477298.48
ORD-104860,01-06-2024,Gregory Brown,East Morgan,NM,East,Furniture,Chairs,Office Chair,8,286.84,0,2294.72,0.17,390.1,12479593.2
ORD-104861,17-08-2024,Timothy Wright,Pamton,NH,South,Office Supplies,Paper,Copy Paper Pack,10,13.44,0,134.4,0.18,24.19,12479727.6
ORD-104862,19-08-2023,Robert Mack,Port Matthew,TX,South,Furniture,Bookcases,Wooden Bookcase,10,359.96,0,3599.6,0.25,,12483327.2
ORD-104863,21-03-2023,Steven Smith,North Angela,AZ,South,Furniture,Chairs,Office Chair,10,175.36,0.15,1490.56,0.15,223.58,12484817.76
ORD-104864,27-05-2023,Dr. Kyle Jackson,New Darrell,DE,West,Office Supplies,Storage,Storage Box,7,45.98,0.15,273.58,0.11,30.09,12485091.34
ORD-104865,17-07-2023,Brian Herring,Kaitlynstad,OH,East,Office Supplies,Paper,Copy Paper Pack,5,13.47,0.2,53.88,0.1,5.39,12485145.22
ORD-104866,23-02-2024,Dillon Pruitt,Simpsonmouth,SC,West,Furniture,Tables,Dining Table,6,895.24,0,5371.44,0.14,752,12490516.66
ORD-104867,17-06-2023,Nicholas Nolan,New Amanda,MI,West,Furniture,Bookcases,Wooden Bookcase,10,327.75,0,3277.5,0.17,557.18,12493794.16
ORD-104868,24-03-2024,Daniel Jones,Woodwardside,MS,South,Office Supplies,Storage,Storage Box,4,41.58,0,166.32,0.05,8.32,12493960.48
ORD-104869,02-11-2024,Joyce Moore,Kathleenville,TN,South,Office Supplies,Paper,Copy Paper Pack,9,12.01,0.1,97.28,0.17,16.54,12494057.76
ORD-104870,29-02-2024,Melissa Hendrix,New Jameshaven,NM,Central,Furniture,Tables,Dining Table,1,417.39,0,417.39,0.19,79.3,12494475.15
ORD-104871,10-08-2023,Madison Cervantes,Angelahaven,SC,West,Office Supplies,Storage,Storage Box,2,12.48,0,24.96,0.14,3.49,12494500.11
ORD-104872,07-08-2024,Vickie Long,Johntown,VT,West,Office Supplies,Storage,Storage Box,2,16.48,0,32.96,0.08,2.64,12494533.07
ORD-104873,17-01-2023,Karen White,North Erica,DE,West,Technology,Accessories,Wireless Mouse,1,44.97,,44.97,0.27,12.14,12494578.04
ORD-104874,25-07-2023,Tyler Holmes,,AL,West,Technology,Accessories,Wireless Mouse,7,36.85,0,257.95,0.21,54.17,12494835.99
ORD-104875,23-09-2024,Sara Stevens,Littleview,KY,South,Technology,Accessories,Wireless Mouse,1,36.8,0.2,29.44,0.3,8.83,12494865.43
ORD-104876,09-10-2024,George Roy,South Melodymouth,OH,West,Technology,Phones,Smartphone,9,617.45,0.2,4445.64,0.22,978.04,12499311.07
ORD-104877,27-03-2023,Nancy Lamb,East Andreafurt,MD,West,Furniture,Tables,Dining Table,5,839.57,0,4197.85,0.12,503.74,12503508.92
ORD-104878,05-01-2023,John Sanchez,South Rachelshire,CT,Central,Office Supplies,Binders,Ring Binder,5,6.41,0.15,27.24,0.1,2.72,12503536.16
ORD-104879,31-03-2024,Linda Smith,Sharontown,VT,Central,Technology,Laptops,Laptop,5,1244.35,0.2,4977.4,0.16,796.38,12508513.56
ORD-104880,18-06-2023,Christian Wilson,Dixonmouth,MO,South,Furniture,Chairs,Office Chair,3,276.73,0,830.19,0.11,91.32,12509343.75
ORD-104881,12-03-2023,Brandi Whitaker,Lindsayfurt,AR,West,Furniture,Tables,Dining Table,10,527.27,0,5272.7,0.11,580,12514616.45
ORD-104882,08-11-2024,Amanda Stephens,East Ericland,WA,West,Technology,Laptops,Laptop,10,1488.94,0,14889.4,0.29,4317.93,12529505.85
ORD-104883,02-01-2024,Ashley Black,Lesliestad,CT,South,Technology,Laptops,Laptop,3,1251.58,0.05,3567,0.19,677.73,12533072.85
ORD-104884,15-07-2024,Joe Sanders,,AL,Central,Furniture,Tables,Dining Table,2,623.21,0.05,1184.1,0.21,248.66,12534256.95
ORD-104885,14-03-2023,Mary Williams,East Gloriaville,RI,South,Technology,Laptops,Laptop,9,1758.1,0.1,14240.61,0.2,2848.12,12548497.56
ORD-104886,08-09-2023,Albert Miller,Meghanfurt,KS,Central,Technology,Accessories,Wireless Mouse,4,71.95,0,287.8,0.21,60.44,12548785.36
ORD-104887,17-01-2024,Rachael Perry,Bryantland,NM,West,Office Supplies,Paper,Copy Paper Pack,8,5.7,0.2,36.48,0.15,5.47,12548821.84
ORD-104888,17-03-2024,Richard Hernandez,North Brandi,NV,Central,Furniture,Chairs,Office Chair,8,238.94,0,1911.52,0.21,401.42,12550733.36
ORD-104889,17-01-2023,Daniel Mclaughlin,,NM,Central,Furniture,Chairs,Office Chair,7,173.43,0,1214.01,0.18,218.52,12551947.37
ORD-104890,22-12-2023,Crystal Smith,New Austin,MT,Central,Office Supplies,Paper,Copy Paper Pack,7,7.1,0,49.7,0.13,,12551997.07
ORD-104891,05-11-2023,Micheal Warner,New Kelseyborough,CO,East,Technology,Laptops,Laptop,10,4774.14,0,47741.4,0.23,732.03,12599738.47
ORD-104892,11-10-2024,Jamie Coffey,West Jacobville,WI,Central,Office Supplies,Storage,Storage Box,4,26.09,0,104.36,0.19,,12599842.83
ORD-104893,17-04-2024,Robert Miller,Jacquelineton,NM,South,Technology,Laptops,Laptop,9,1835.26,0.1,14865.61,0.3,4459.68,12614708.44
ORD-104894,12-10-2024,Bobby Mason,New Christopherstad,MS,East,Office Supplies,Paper,Copy Paper Pack,9,14.32,0.05,122.44,0.18,22.04,12614830.88
ORD-104895,21-10-2023,Sandra White,Cannonbury,AR,East,Office Supplies,Storage,Storage Box,10,19.64,,157.12,0.09,14.14,12614988
ORD-104896,22-05-2023,Lori Pena,North Tamarastad,CA,Central,Furniture,Bookcases,Wooden Bookcase,3,518.92,0.2,1245.41,0.1,124.54,12616233.41
ORD-104897,31-01-2024,Dawn Mann,Port Anthonymouth,DC,East,Technology,Accessories,Wireless Mouse,7,46.05,0,322.35,0.22,70.92,12616555.76
ORD-104898,30-04-2024,Briana Hammond,North Lisa,DE,Central,Furniture,Chairs,Office Chair,2,196.48,0,392.96,0.25,98.24,12616948.72
ORD-104899,03-06-2024,David Thomas,Port Nancyburgh,CO,West,Furniture,Bookcases,Wooden Bookcase,1,335.64,,335.64,0.13,43.63,12617284.36
ORD-104900,15-09-2023,Alejandra Weaver,Lake Julie,MT,South,Technology,Accessories,Wireless Mouse,4,58.62,0.1,211.03,0.15,31.65,12617495.39
ORD-104901,09-09-2024,Denise Duarte,Port Kathryn,NC,East,Technology,Laptops,Laptop,7,1142.97,0,8000.79,0.28,2240.22,12625496.18
ORD-104902,11-03-2023,Tammy Powell,Colonborough,FL,East,Technology,Laptops,Laptop,1,2137.18,0.1,1923.46,0.21,403.93,12627419.64
ORD-104903,30-05-2023,Casey Mueller,South Jessicastad,OR,Central,Office Supplies,Storage,Storage Box,10,32.53,0,325.3,0.1,32.53,12627744.94
ORD-104904,25-06-2023,Rebecca Carter,Escobarchester,UT,South,Office Supplies,Paper,Copy Paper Pack,50,10.5,0,525,0.07,2.45,12628269.94
ORD-104905,23-06-2023,Andrea Cortez,Riostown,VA,East,Technology,Laptops,Laptop,8,1770.7,0,14165.6,0.22,3116.43,12642435.54
ORD-104906,03-01-2023,William Mcdaniel,West Timothyshire,OK,East,Office Supplies,Paper,Copy Paper Pack,2,9.96,0.1,17.93,0.12,2.15,12642453.47
ORD-104907,08-06-2024,Michele Lane,North Jenniferview,WV,West,Technology,Accessories,Wireless Mouse,5,27.8,0,139,0.16,22.24,12642592.47
ORD-104908,09-01-2023,Dustin Tyler,South Sarahshire,WY,Central,Office Supplies,Binders,Ring Binder,8,8.29,0,66.32,0.14,9.28,12642658.79
ORD-104909,09-09-2024,Andre Anderson,Batesmouth,ME,East,Furniture,Tables,Dining Table,8,725.82,0,5806.56,0.12,696.79,12648465.35
ORD-104910,06-08-2023,Amanda Schmitt,Melissashire,NV,Central,Furniture,Chairs,Office Chair,10,171.48,0.05,1629.06,0.24,390.97,12650094.41
ORD-104911,17-01-2023,Mitchell Wright,Glovertown,RI,West,Office Supplies,Storage,Storage Box,4,46.86,0,187.44,0.07,13.12,12650281.85
ORD-104912,20-02-2024,Brent Cox,Jacksonport,SD,Central,Office Supplies,Binders,Ring Binder,10,8.93,0,89.3,0.05,4.46,12650371.15
ORD-104913,22-07-2023,John Ellis,North Masonside,HI,West,Technology,Accessories,Wireless Mouse,6,64.27,0,385.62,0.22,84.84,12650756.77
ORD-104914,08-02-2023,John Davis,Bakerview,NV,East,Office Supplies,Storage,Storage Box,1,18.71,0,18.71,0.07,1.31,12650775.48
ORD-104915,22-07-2023,Chloe Griffin,Clarkestad,WV,Central,Office Supplies,Binders,Ring Binder,9,19.6,0.05,167.58,0.08,13.41,12650943.06
ORD-104916,26-02-2023,Donald Turner,New Patrickberg,MN,South,Office Supplies,Binders,Ring Binder,6,17.96,0.05,102.37,0.19,19.45,12651045.43
ORD-104917,16-05-2023,Melinda Johnson,Rogersside,PA,Central,Office Supplies,Binders,Ring Binder,4,10.47,0.15,35.6,0.1,3.56,12651081.03
ORD-104918,20-05-2023,Alexandra Delacruz,North Joshua,UT,Central,Office Supplies,Binders,Ring Binder,8,13.43,0.05,102.07,0.06,6.12,12651183.1
ORD-104919,26-11-2023,Daniel Harris,Daystad,MS,West,Office Supplies,Storage,Storage Box,8,44.2,0.05,335.92,0.12,40.31,12651519.02
ORD-104920,12-06-2024,Edward Lopez,Youngberg,DC,East,Furniture,Tables,Dining Table,8,765.55,0,6124.4,0.16,979.9,12657643.42
ORD-104921,21-04-2024,Belinda Schwartz,East Thomas,WA,East,Furniture,Tables,Dining Table,6,868.11,0.1,4687.79,0.16,750.05,12662331.21
ORD-104922,03-09-2023,Tricia Moyer,West Rachelbury,MN,East,Office Supplies,Storage,Storage Box,10,16.68,0,166.8,0.09,15.01,12662498.01
ORD-104923,08-06-2024,Rachel Martin,South Christopher,SC,South,Furniture,Bookcases,Wooden Bookcase,3,630.85,0.2,1514.04,0.23,348.23,12664012.05
ORD-104924,13-06-2023,Robert Hobbs,Anthonyshire,IN,Central,Furniture,Chairs,Office Chair,1,278.32,0,278.32,0.11,30.62,12664290.37
ORD-104925,04-12-2024,Warren Dorsey Jr.,East Nina,,West,Office Supplies,Paper,Copy Paper Pack,6,14.74,0.1,79.6,0.13,10.35,12664369.97
ORD-104926,07-05-2023,Mary Hunt,East Deannastad,MN,West,Office Supplies,Binders,Ring Binder,3,7,0,21,0.08,1.68,12664390.97
ORD-104927,05-03-2023,Jessica Nielsen,Barrtown,,Central,Furniture,Bookcases,Wooden Bookcase,6,358.8,0,2152.8,0.23,495.14,12666543.77
ORD-104928,16-02-2023,Joseph Short,New Karamouth,WA,East,Furniture,Chairs,Office Chair,5,306.02,0.1,1377.09,0.13,179.02,12667920.86
ORD-104929,23-02-2024,Elizabeth Smith,Lake Timothy,GA,South,Furniture,Bookcases,Wooden Bookcase,10,605.07,0.1,5445.63,0.21,,12673366.49
ORD-104930,04-09-2023,Raven Carter,Ramosville,WA,West,Technology,Phones,Smartphone,5,756.94,0.15,3217,0.27,868.59,12676583.49
ORD-104931,19-08-2024,Tamara Peterson,New Reneemouth,MN,West,Technology,Laptops,Laptop,9,1378.39,0.05,11785.23,0.17,2003.49,12688368.72
ORD-104932,08-09-2023,Amanda Whitney,Port Joseph,OK,West,Furniture,Tables,Dining Table,10,487.15,0,4871.5,0.17,828.16,12693240.22
ORD-104933,20-02-2024,Emily Walters,Yolandashire,AL,South,Technology,Phones,Smartphone,4,1082.79,,4331.16,0.25,1082.79,12697571.38
ORD-104934,27-12-2024,Victoria Hughes,South Jamesshire,MD,East,Furniture,Chairs,Office Chair,9,252.22,0,2269.98,0.17,385.9,12699841.36
ORD-104935,20-11-2024,Wanda Olsen,West Timothyshire,CT,Central,Office Supplies,Paper,Copy Paper Pack,6,13.06,0.1,70.52,0.12,8.46,12699911.88
ORD-104936,22-11-2023,Jesse Graham,Walkerville,TX,South,Office Supplies,Binders,Ring Binder,4,17.91,0,71.64,0.08,5.73,12699983.52
ORD-104937,10-03-2023,James Perkins,South Patricia,KY,South,Furniture,Bookcases,Wooden Bookcase,2,270.69,,541.38,0.23,124.52,12700524.9
ORD-104938,12-11-2023,Nathan Hall,Jamesbury,WA,South,Office Supplies,Binders,Ring Binder,8,16.31,,130.48,0.2,26.1,12700655.38
ORD-104939,29-04-2023,Lisa Braun,Lake Paulaburgh,OK,South,Furniture,Tables,Dining Table,8,316.24,0,2529.92,0.16,404.79,12703185.3
ORD-104940,23-03-2024,Joseph Powell,Timothyfort,MO,South,Office Supplies,Paper,Copy Paper Pack,7,9.37,0,65.59,0.17,11.15,12703250.89
ORD-104941,27-03-2024,Vicki Blevins,Lake Nathanstad,VA,Central,Office Supplies,Binders,Ring Binder,4,24.27,0,97.08,0.13,12.62,12703347.97
ORD-104942,21-03-2024,Kelly Anderson,Gonzalezbury,NY,Central,Office Supplies,Paper,Copy Paper Pack,10,7.59,0,75.9,0.16,12.14,12703423.87
ORD-104943,08-11-2023,Laura Rosales,West Emilyhaven,AL,Central,Office Supplies,Paper,Copy Paper Pack,9,12.94,0,116.46,0.18,20.96,12703540.33
ORD-104944,29-06-2023,Andrew Dunn,,AZ,Central,Office Supplies,Binders,Ring Binder,8,19.9,0,159.2,0.16,25.47,12703699.53
ORD-104945,21-07-2024,Renee Craig,Robertburgh,OK,Central,Technology,Laptops,Laptop,8,1164.77,0,9318.16,0.16,1490.91,12713017.69
ORD-104946,10-05-2023,Wayne Brown,Desireemouth,OH,West,Office Supplies,Paper,Copy Paper Pack,7,12.43,0,87.01,0.14,12.18,12713104.7
ORD-104947,19-04-2023,Michelle Campbell,Michaelview,NC,West,Furniture,Tables,Dining Table,45,1847.01,0,83115.45,0.17,941.98,12796220.15
ORD-104948,17-05-2023,Lauren Johnson DDS,South Robert,,South,Technology,Laptops,Laptop,2,1367.61,0.2,2188.18,0.18,393.87,12798408.33
ORD-104949,02-12-2024,Michael Casey,East Whitneyside,MN,East,Technology,Phones,Smartphone,2,850.57,0.05,1616.08,0.16,258.57,12800024.41
ORD-104950,03-03-2024,Jesse Vasquez,East Erika,,Central,Furniture,Tables,Dining Table,8,537.4,0,4299.2,0.2,859.84,12804323.61
ORD-104951,25-08-2024,Geoffrey Henderson,East Billyton,,Central,Furniture,Tables,Dining Table,8,612.69,0,4901.52,0.15,735.23,12809225.13
ORD-104952,06-04-2024,Ashley Richards,Phillipsshire,TN,East,Office Supplies,Storage,Storage Box,6,15.03,0,90.18,0.14,12.63,12809315.31
ORD-104953,18-12-2023,Daniel Brown,East Ethan,ND,East,Furniture,Chairs,Office Chair,3,167.85,0.15,428.02,0.1,42.8,12809743.33
ORD-104954,09-03-2023,Willie Romero,South Jasonmouth,MS,Central,Furniture,Tables,Dining Table,1,863.89,0.15,734.31,0.12,88.12,12810477.64
ORD-104955,01-05-2023,Michael Kemp,South Alexandra,ND,South,Technology,Laptops,Laptop,6,1858.08,0.1,10033.63,0.18,1806.05,12820511.27
ORD-104956,15-01-2023,Dale Thomas,New Kevin,NM,Central,Furniture,Bookcases,Wooden Bookcase,9,478.99,0,4310.91,0.19,819.07,12824822.18
ORD-104957,30-03-2024,Debbie Foster,New Brian,VA,East,Office Supplies,Binders,Ring Binder,2,5.19,0,10.38,0.17,1.76,12824832.56
ORD-104958,04-11-2023,Nancy Garcia,South Scottfurt,MT,East,Technology,Phones,Smartphone,1,1094.53,0,1094.53,0.19,207.96,12825927.09
ORD-104959,05-12-2024,Joseph Hudson,Nathanfort,KY,East,Technology,Phones,Smartphone,4,649.17,0,2596.68,0.19,493.37,12828523.77
ORD-104960,22-01-2023,Gregg Clark,Lake Molly,NV,East,Office Supplies,Storage,Storage Box,6,24.01,0.05,136.86,0.07,9.58,12828660.63
ORD-104961,14-06-2024,Alexis Wilson,Marychester,SC,South,Technology,Laptops,Laptop,7,1069.21,,7484.47,0.24,1796.27,12836145.1
ORD-104962,26-04-2023,Carl Conway,Christianfurt,SC,South,Office Supplies,Storage,Storage Box,8,32.36,0,258.88,0.08,20.71,12836403.98
ORD-104963,09-12-2023,Eugene Pierce,New Kyleberg,NE,East,Office Supplies,Paper,Copy Paper Pack,3,4.09,0,12.27,0.14,1.72,12836416.25
ORD-104964,14-06-2023,Jason Scott,Michaelton,KS,Central,Technology,Accessories,Wireless Mouse,9,29.08,0.15,222.46,0.27,60.06,12836638.71
ORD-104965,29-03-2023,Michael Baker,North Vickiville,MI,Central,Technology,Phones,Smartphone,8,732.85,0.05,5569.66,0.16,,12842208.37
ORD-104966,12-08-2023,Todd Hamilton,Scottfurt,OK,Central,Technology,Laptops,Laptop,10,953,0,9530,0.28,2668.4,12851738.37
ORD-104967,01-11-2024,Tami Suarez,Lake Adrianchester,VT,South,Office Supplies,Paper,Copy Paper Pack,1,12.61,0.1,11.35,0.13,1.48,12851749.72
ORD-104968,13-04-2023,Paige Porter,Tylertown,CO,South,Technology,Accessories,Wireless Mouse,7,56.1,0,392.7,0.19,74.61,12852142.42
ORD-104969,03-10-2024,Cheryl Gonzalez,South Jessica,OR,South,Technology,Phones,Smartphone,9,749.84,0.05,6411.13,0.25,1602.78,12858553.55
ORD-104970,18-12-2024,Joshua Taylor,East Andreton,ME,Central,Furniture,Tables,Dining Table,8,822.38,0,6579.04,0.14,921.07,12865132.59
ORD-104971,19-03-2023,Mr. Jason Wong,Nathanbury,SD,South,Office Supplies,Binders,Ring Binder,1,12.2,0.1,10.98,0.11,1.21,12865143.57
ORD-104972,30-12-2024,Zachary Smith,New Allison,RI,East,Technology,Phones,Smartphone,3,795.96,0.05,2268.49,0.3,680.55,12867412.06
ORD-104973,09-04-2024,Ariel Collins,West Katherinechester,TX,Central,Furniture,Bookcases,Wooden Bookcase,4,211.59,0.1,761.72,0.21,159.96,12868173.78
ORD-104974,16-06-2023,Terry Gaines,Perkinsmouth,DC,West,Technology,Accessories,Wireless Mouse,2,44.19,0,88.38,0.26,22.98,12868262.16
ORD-104975,23-02-2024,Kelly Sullivan,North Brianaburgh,SC,South,Technology,Accessories,Wireless Mouse,4,33.19,0.05,126.12,0.17,21.44,12868388.28
ORD-104976,24-08-2023,Dr. Christopher Lindsey,North Karlastad,MA,East,Technology,Laptops,Laptop,7,1873.78,0,13116.46,0.28,3672.61,12881504.74
ORD-104977,05-05-2023,Cheyenne Stephens,Christinafurt,GA,South,Furniture,Bookcases,Wooden Bookcase,2,200.78,0.1,361.4,0.15,54.21,12881866.14
ORD-104978,25-11-2024,Jessica Liu,Brianmouth,WA,West,Technology,Phones,Smartphone,6,1079.17,0.05,6151.27,0.22,1353.28,12888017.41
ORD-104979,29-10-2023,Kenneth Anderson,North Suzanneberg,NH,Central,Furniture,Chairs,Office Chair,5,138.2,0.15,587.35,0.19,111.6,12888604.76
ORD-104980,10-11-2023,Susan Tran,North Shawn,WI,South,Office Supplies,Paper,Copy Paper Pack,8,6.49,0.1,46.73,0.11,5.14,12888651.49
ORD-104981,24-09-2024,Brianna Garcia,South Dalton,MS,South,Furniture,Bookcases,Wooden Bookcase,9,341.73,0,3075.57,0.15,461.34,12891727.06
ORD-104982,14-09-2023,Derek Gibson,Robinsonshire,,South,Office Supplies,Storage,Storage Box,1,35.64,0.1,32.08,0.13,4.17,12891759.14
ORD-104983,04-09-2023,Samantha Martinez,,,South,Furniture,Tables,Dining Table,9,670.04,0.05,5728.84,0.21,1203.06,12897487.98
ORD-104984,16-12-2024,Joseph Watson,Kimberlyberg,NJ,West,Furniture,Chairs,Office Chair,7,158.66,0.15,944.03,0.2,188.81,12898432.01
ORD-104985,08-06-2024,Monica Lowe,Heathershire,,Central,Office Supplies,Paper,Copy Paper Pack,10,12.68,0,126.8,0.06,7.61,12898558.81
ORD-104986,23-01-2024,Timothy Mcdaniel,Jacksontown,AL,South,Office Supplies,Paper,Copy Paper Pack,7,13.66,0,95.62,0.15,14.34,12898654.43
ORD-104987,03-04-2023,Curtis Robbins,Gibsonton,MI,South,Technology,Phones,Smartphone,9,883.37,0,7950.33,0.15,1192.55,12906604.76
ORD-104988,25-10-2024,Sabrina Diaz,East Heather,MS,West,Furniture,Bookcases,Wooden Bookcase,5,546.99,0,2734.95,0.16,437.59,12909339.71
ORD-104989,16-09-2023,Courtney Phillips,Patriciatown,IL,South,Technology,Laptops,Laptop,1,1039.31,0,1039.31,0.17,176.68,12910379.02
ORD-104990,14-10-2024,Ms. Ann Fletcher,East Lee,OH,Central,Furniture,Chairs,Office Chair,7,127.48,,892.36,0.16,142.78,12911271.38
ORD-104991,18-04-2024,Wayne White,Bennettstad,MI,West,Office Supplies,Binders,Ring Binder,7,20.7,0,144.9,0.09,13.04,12911416.28
ORD-104992,14-09-2023,Leslie Villanueva,Melissamouth,TN,Central,Technology,Phones,Smartphone,8,636.39,0.05,4836.56,0.24,1160.77,12916252.84
ORD-104993,06-07-2023,Tara Vazquez,North Anthonyside,HI,Central,Office Supplies,Storage,Storage Box,2,26.54,0.1,47.77,0.08,3.82,12916300.61
ORD-104994,15-05-2024,Joanne Garcia,North Austinville,OH,Central,Office Supplies,Storage,Storage Box,2,38.77,0.05,73.66,0.13,9.58,12916374.27
ORD-104995,11-10-2024,Jose Sharp,North Melissa,IN,East,Office Supplies,Binders,Ring Binder,6,19.1,0.05,108.87,0.08,,12916483.14
ORD-104996,19-11-2024,Casey Flores,Port Marthastad,WI,Central,Furniture,Bookcases,Wooden Bookcase,1,473.46,0.15,402.44,0.22,88.54,12916885.58
ORD-104997,04-02-2024,Kimberly Lawrence,North Sylviaport,TN,East,Technology,Accessories,Wireless Mouse,3,60.35,0,181.05,0.26,47.07,12917066.63
ORD-104998,16-05-2024,Donald Johnson,East Wendyville,KS,South,Furniture,Tables,Dining Table,6,774.05,0,4644.3,0.1,464.43,12921710.93
ORD-104999,04-06-2024,Mr. Robert Thomas,New Jerryburgh,TX,Central,Furniture,Tables,Dining Table,7,635.41,0.05,4225.48,0.2,845.1,12925936.41
ORD-105000,12-04-2023,Kristina Salas MD,West Gary,AZ,Central,Technology,Phones,Smartphone,3,1169.43,0,3508.29,0.26,912.16,12929444.7
ORD-105001,28-07-2023,Michael Bryant,,VA,West,Technology,Laptops,Laptop,6,897.37,0,5384.22,0.29,1561.42,12934828.92
ORD-105002,06-11-2023,Raymond Page,Courtneystad,KY,South,Furniture,Chairs,Office Chair,9,135.65,0,1220.85,0.22,268.59,12936049.77
ORD-105003,22-11-2023,Janet Smith,Smithland,CO,South,Technology,Accessories,Wireless Mouse,9,44,0,396,0.21,83.16,12936445.77
